keyword;search_date;closest_date;organic_position;asin
vacuum cleaner;2022-11-01;2023-06-29;2;B01MTF06KN
vacuum cleaner;2022-11-01;2023-06-29;3;B09152HXCG
vacuum cleaner;2022-11-01;2023-06-29;4;B01J3FWJCO
vacuum cleaner;2022-11-01;2023-06-29;-1;B09NS4RVQ9
vacuum cleaner;2022-11-01;2023-06-29;5;B07GTTH1TC
vacuum cleaner;2022-11-01;2023-06-29;6;B0BP13Y7SP
vacuum cleaner;2022-11-01;2023-06-29;7;B0BXW1XCSX
vacuum cleaner;2022-11-01;2023-06-29;8;B09MD7GXXL
vacuum cleaner;2022-11-01;2023-06-29;9;B01J9JCK5A
vacuum cleaner;2022-11-01;2023-06-29;-1;B09SKXWXH1
vacuum cleaner;2022-11-01;2023-06-29;10;B0BX9KZR3J
vacuum cleaner;2022-11-01;2023-06-29;11;B0BX682MN8
vacuum cleaner;2022-11-01;2023-06-29;12;B0B7HVPG1X
vacuum cleaner;2022-11-01;2023-06-29;13;B0BN641V3Y
vacuum cleaner;2022-11-01;2023-06-29;-1;B0BM8XMNJN
vacuum cleaner;2022-11-01;2023-06-29;14;B09YR11C6D
vacuum cleaner;2022-11-01;2023-06-29;15;B07WRD2M69
vacuum cleaner;2022-11-01;2023-06-29;16;B0BM8XMNJN
vacuum cleaner;2022-11-01;2023-06-29;-1;B0BTGYJFFV
vitamin d;2022-11-01;2023-06-26;-1;B0BW183225
vitamin d;2022-11-01;2023-06-26;-1;B08S7J3DRR
vitamin d;2022-11-01;2023-06-26;-1;B086V74KKR
vitamin d;2022-11-01;2023-06-26;-1;B074ST3KLH
vitamin d;2022-11-01;2023-06-26;1;B0BW183225
vitamin d;2022-11-01;2023-06-26;2;B01M36DP4F
vitamin d;2022-11-01;2023-06-26;3;B084G4MJPB
vitamin d;2022-11-01;2023-06-26;4;B08S7J3DRR
vitamin d;2022-11-01;2023-06-26;5;B074ST3KLH
vitamin d;2022-11-01;2023-06-26;6;B0BLZHFDVP
vitamin d;2022-11-01;2023-06-26;-1;B00RXIIW7K
vitamin d;2022-11-01;2023-06-26;-1;B092R4B32J
vitamin d;2022-11-01;2023-06-26;-1;B01M36DP4F
vitamin d;2022-11-01;2023-06-26;-1;B084G4MJPB
vitamin d;2022-11-01;2023-06-26;7;B01M27L452
vitamin d;2022-11-01;2023-06-26;8;B086V74KKR
vitamin d;2022-11-01;2023-06-26;9;B011OJ2Y04
vitamin d;2022-11-01;2023-06-26;10;B074C4L27M
vitamin d;2022-11-01;2023-06-26;-1;B09Z1RBMW1
vitamin d;2022-11-01;2023-06-26;-1;B07ZH5PLPT
vitamin d;2022-11-01;2023-06-26;-1;B09W9PZBHY
vitamin d;2022-11-01;2023-06-26;-1;B09Q8W7J6W
vitamin d;2022-11-01;2023-06-26;11;B07ZH5PLPT
vitamin d;2022-11-01;2023-06-26;12;B01I5DF1U2
vitamin d;2022-11-01;2023-06-26;13;B07BK9F7WB
vitamin d;2022-11-01;2023-06-26;14;B00RXIIW7K
vitamin d;2022-11-01;2023-06-26;15;B07BGHDRZH
vitamin d;2022-11-01;2023-06-26;16;B07W6X99FD
vitamin d;2022-11-01;2023-06-26;17;B094D3D6CH
vitamin d;2022-11-01;2023-06-26;18;B0B9NPS35R
vitamin d;2022-11-01;2023-06-26;19;B09CDCSPXZ
vitamin d;2022-11-01;2023-06-26;20;B01KM32LZ6
vitamin d;2022-11-01;2023-06-26;21;B09FY4GD5P
vitamin d;2022-11-01;2023-06-26;22;B0BQJBPBRJ
vitamin d;2022-11-01;2023-06-26;23;B002AMFNTY
vitamin d;2022-11-01;2023-06-26;24;B09HCST7TL
vitamin d;2022-11-01;2023-06-26;25;B08L3RSFT1
vitamin d;2022-11-01;2023-06-26;26;B08NXVJXGG
vitamin d;2022-11-01;2023-06-26;27;B09Q8W7J6W
vitamin d;2022-11-01;2023-06-26;28;B076YCKDZ8
vitamin d;2022-11-01;2023-06-26;29;B0868TS6GB
vitamin d;2022-11-01;2023-06-26;30;B01NBLDOJN
vitamin d;2022-11-01;2023-06-26;31;B09MWG5M1C
vitamin d;2022-11-01;2023-06-26;32;B01M4GH5MS
vitamin d;2022-11-01;2023-06-26;33;B07PH1KG5T
vitamin d;2022-11-01;2023-06-26;34;B09PS3MYQK
vitamin d;2022-11-01;2023-06-26;35;B07C1J5WN7
vitamin d;2022-11-01;2023-06-26;36;B09ZL7ZDYC
vitamin d;2022-11-01;2023-06-26;37;B00HZYLCH4
vitamin d;2022-11-01;2023-06-26;38;B0C29ZYD72
vitamin d;2022-11-01;2023-06-26;39;B084GWB8YC
vitamin d;2022-11-01;2023-06-26;40;B082VPLDZ9
vitamin d;2022-11-01;2023-06-26;41;B01I23KVZU
vitamin d;2022-11-01;2023-06-26;42;B09K7WBF59
vitamin d;2022-11-01;2023-06-26;43;B0BP1N4FFQ
vitamin d;2022-11-01;2023-06-26;44;B08P544H3Y
vitamin d;2022-11-01;2023-06-26;45;B09VPT4GNL
vitamin d;2022-11-01;2023-06-26;46;B07NNWNXC8
vitamin d;2022-11-01;2023-06-26;47;B09R4NDW3N
vitamin d;2022-11-01;2023-06-26;48;B07P5S6B2C
watch;2022-11-01;2023-06-29;-1;B0BVVMH278
watch;2022-11-01;2023-06-29;-1;B0BTBWBNR5
watch;2022-11-01;2023-06-29;1;B0BZXX8NW1
watch;2022-11-01;2023-06-29;2;B09J8SKX9G
watch;2022-11-01;2023-06-29;3;B0BDJFDS6P
watch;2022-11-01;2023-06-29;4;B0B9MVFD1P
watch;2022-11-01;2023-06-29;-1;B08PNSHWXQ
watch;2022-11-01;2023-06-29;5;B0BWJFK28C
watch;2022-11-01;2023-06-29;6;B07Z3T763B
watch;2022-11-01;2023-06-29;7;B0C5CH5QCY
watch;2022-11-01;2023-06-29;8;B09J593WSR
watch;2022-11-01;2023-06-29;9;B0BZXXTDZD
watch;2022-11-01;2023-06-29;-1;B09LM76XVN
watch;2022-11-01;2023-06-29;10;B0C2H8HD4T
watch;2022-11-01;2023-06-29;11;B0B6SM3Y9P
watch;2022-11-01;2023-06-29;12;B09FK2YSF9
watch;2022-11-01;2023-06-29;13;B0BGS9BYMD
watch;2022-11-01;2023-06-29;-1;B0C782M2HF
watch;2022-11-01;2023-06-29;14;B0BDHF7KJ6
watch;2022-11-01;2023-06-29;15;B09MDKZYXX
watch;2022-11-01;2023-06-29;16;B08YZBF3GT
watch;2022-11-01;2023-06-29;-1;B0BF16GWPB
water bottle;2022-11-01;2023-06-29;-1;B0888T9TMM
water bottle;2022-11-01;2023-06-29;-1;B0BFRKXP2V
water bottle;2022-11-01;2023-06-29;-1;B001EN21BS
water bottle;2022-11-01;2023-06-29;-1;B0BN2D6YP8
water bottle;2022-11-01;2023-06-29;1;B0888TY4PD
water bottle;2022-11-01;2023-06-29;2;B09TGML8HP
water bottle;2022-11-01;2023-06-29;3;B09MS3HK73
water bottle;2022-11-01;2023-06-29;4;B0BXXSRLS5
water bottle;2022-11-01;2023-06-29;5;B0BPMBQB5V
water bottle;2022-11-01;2023-06-29;6;B0BXDM4SGZ
water bottle;2022-11-01;2023-06-29;-1;B0BXSNSVC7
water bottle;2022-11-01;2023-06-29;-1;B096PF86WH
water bottle;2022-11-01;2023-06-29;-1;B0BJKDLVB7
water bottle;2022-11-01;2023-06-29;-1;B0BCFKG4Y2
water bottle;2022-11-01;2023-06-29;7;B09YQTDS1B
water bottle;2022-11-01;2023-06-29;8;B0C68P4Q2J
water bottle;2022-11-01;2023-06-29;9;B0B1QC4ZGJ
water bottle;2022-11-01;2023-06-29;10;B0BX397W5G
water bottle;2022-11-01;2023-06-29;-1;B0BZ297GL8
water bottle;2022-11-01;2023-06-29;-1;B0C6YJRSCM
water bottle;2022-11-01;2023-06-29;-1;B08TMNRG63
water bottle;2022-11-01;2023-06-29;-1;B0B1QC4ZGJ
water bottle;2022-11-01;2023-06-29;11;B0BHNPM72L
water bottle;2022-11-01;2023-06-29;12;B0BYVPZH3B
water bottle;2022-11-01;2023-06-29;13;B0C1Z1FST9
water bottle;2022-11-01;2023-06-29;14;B0BHBP1X1B
water bottle;2022-11-01;2023-06-29;15;B0B8CS5YVN
water bottle;2022-11-01;2023-06-29;16;B0C6YJRSCM
water bottle;2022-11-01;2023-06-29;17;B0BRVGMC38
water bottle;2022-11-01;2023-06-29;18;B0BLHFZKD7
water bottle;2022-11-01;2023-06-29;19;B0BB755SNL
water bottle;2022-11-01;2023-06-29;20;B0BPCBNX6V
water bottle;2022-11-01;2023-06-29;21;B09WD1GJPT
water bottle;2022-11-01;2023-06-29;22;B09MQWK8M9
water bottle;2022-11-01;2023-06-29;23;B0B9PNVZTD
water bottle;2022-11-01;2023-06-29;24;B0BV23RB9H
water bottle;2022-11-01;2023-06-29;25;B08G38DZSJ
water bottle;2022-11-01;2023-06-29;26;B08BY77XP6
water bottle;2022-11-01;2023-06-29;27;B09DTHPZT1
water bottle;2022-11-01;2023-06-29;28;B0BF2FV2XR
water bottle;2022-11-01;2023-06-29;29;B09H5FCJSX
water bottle;2022-11-01;2023-06-29;30;B091GVGP49
water bottle;2022-11-01;2023-06-29;31;B0C3HJYF8C
water bottle;2022-11-01;2023-06-29;32;B0BJKCWYMB
water bottle;2022-11-01;2023-06-29;33;B0BR9W34YK
water bottle;2022-11-01;2023-06-29;34;B0BFMDTWHP
water bottle;2022-11-01;2023-06-29;35;B0BCR2PQXP
water bottle;2022-11-01;2023-06-29;36;B07QGZ6RDY
water bottle;2022-11-01;2023-06-29;37;B0BG6P2DX8
water bottle;2022-11-01;2023-06-29;38;B0BL43VWVW
water bottle;2022-11-01;2023-06-29;39;B099XBDKGF
water bottle;2022-11-01;2023-06-29;40;B09TXPGT8W
water bottle;2022-11-01;2023-06-29;41;B09K3W95N1
water bottle;2022-11-01;2023-06-29;42;B09JNJKXNM
water bottle;2022-11-01;2023-06-29;43;B0BYZNBDT4
water bottle;2022-11-01;2023-06-29;44;B01MU5YPGI
water bottle;2022-11-01;2023-06-29;45;B0B6HP9Y8Z
water bottle;2022-11-01;2023-06-29;46;B07P2HNTWS
water bottle;2022-11-01;2023-06-29;47;B0BW7J46P7
water bottle;2022-11-01;2023-06-29;48;B0BF2YJ1Z2
water filter;2022-11-01;2023-06-29;-1;B01GFJWA52
water filter;2022-11-01;2023-06-29;-1;B06XSJRWFN
water filter;2022-11-01;2023-06-29;-1;B01MYTXYW7
water filter;2022-11-01;2023-06-29;-1;B0BZPXKSW6
water filter;2022-11-01;2023-06-29;1;B076NK2QM7
water filter;2022-11-01;2023-06-29;2;B08J45Z3DL
water filter;2022-11-01;2023-06-29;3;B01GFJWA52
water filter;2022-11-01;2023-06-29;4;B06XSJRWFN
water filter;2022-11-01;2023-06-29;5;B0C3HBTZTL
water filter;2022-11-01;2023-06-29;6;B09BR77WFK
water filter;2022-11-01;2023-06-29;-1;B093L983Z7
water filter;2022-11-01;2023-06-29;-1;B07S75TVRQ
water filter;2022-11-01;2023-06-29;-1;B07W22BN1D
water filter;2022-11-01;2023-06-29;-1;B07Z5GBMF3
water filter;2022-11-01;2023-06-29;7;B085VSSFY8
water filter;2022-11-01;2023-06-29;8;B01MR7EEP4
water filter;2022-11-01;2023-06-29;9;B0C2Z8TTQ1
water filter;2022-11-01;2023-06-29;10;B003QXM3U8
water filter;2022-11-01;2023-06-29;-1;B08XQN9XTR
water filter;2022-11-01;2023-06-29;-1;B07J9QRVDM
water filter;2022-11-01;2023-06-29;-1;B0BZQ779WQ
water filter;2022-11-01;2023-06-29;-1;B07V3X81SS
water filter;2022-11-01;2023-06-29;11;B09ZBK4WHJ
water filter;2022-11-01;2023-06-29;12;B01NCEC2NT
water filter;2022-11-01;2023-06-29;13;B076H9PHQY
water filter;2022-11-01;2023-06-29;14;B07DWV14T8
water filter;2022-11-01;2023-06-29;15;B08CXKLD5R
water filter;2022-11-01;2023-06-29;16;B09TFSB5XM
water filter;2022-11-01;2023-06-29;17;B0C7L1LMSS
water filter;2022-11-01;2023-06-29;18;B00FA2RLX2
water filter;2022-11-01;2023-06-29;19;B0BNDRH8GB
water filter;2022-11-01;2023-06-29;20;B0C4Y4CVRW
water filter;2022-11-01;2023-06-29;21;B077Y1RJFF
water filter;2022-11-01;2023-06-29;22;B09JS8C112
water filter;2022-11-01;2023-06-29;23;B08PC3TM63
water filter;2022-11-01;2023-06-29;24;B01N9BU4Y7
water filter;2022-11-01;2023-06-29;25;B071FNL9MW
water filter;2022-11-01;2023-06-29;26;B0BZX3947D
water filter;2022-11-01;2023-06-29;27;B0BLV5QWVL
water filter;2022-11-01;2023-06-29;28;B0949GXFMX
water filter;2022-11-01;2023-06-29;29;B006VA6BS8
water filter;2022-11-01;2023-06-29;30;B079HGK13M
water filter;2022-11-01;2023-06-29;31;B085LJ5ZPB
water filter;2022-11-01;2023-06-29;32;B01MZZI7OI
water filter;2022-11-01;2023-06-29;33;B07HRNJT7W
water filter;2022-11-01;2023-06-29;34;B07RYVB24S
water filter;2022-11-01;2023-06-29;35;B08NDYVZV5
water filter;2022-11-01;2023-06-29;36;B07MFYQBTX
water filter;2022-11-01;2023-06-29;37;B07QS22G94
water filter;2022-11-01;2023-06-29;38;B074M9DZ4M
water filter;2022-11-01;2023-06-29;39;B07V4PGBQY
water filter;2022-11-01;2023-06-29;40;B097QQMWPZ
water filter;2022-11-01;2023-06-29;41;B0BWM34HKW
water filter;2022-11-01;2023-06-29;42;B0BTZ3PGNN
water filter;2022-11-01;2023-06-29;43;B09W1Y9JZY
water filter;2022-11-01;2023-06-29;44;B084WV3XPT
water filter;2022-11-01;2023-06-29;45;B07DMKQ1P7
water filter;2022-11-01;2023-06-29;46;B0B7XHD25S
water filter;2022-11-01;2023-06-29;47;B01MXSHEKB
water filter;2022-11-01;2023-06-29;48;B07W66F3V7
wine glasses;2022-11-01;2023-06-29;-1;B00ZE7NEWK
wine glasses;2022-11-01;2023-06-29;-1;B081S534VS
wine glasses;2022-11-01;2023-06-29;-1;B0BNQFB974
wine glasses;2022-11-01;2023-06-29;-1;B09CJM69SM
wine glasses;2022-11-01;2023-06-29;1;B00ZCKS5F0
wine glasses;2022-11-01;2023-06-29;2;B00M08IU02
wine glasses;2022-11-01;2023-06-29;3;B074DWKR61
wine glasses;2022-11-01;2023-06-29;4;B074DWYBCC
wine glasses;2022-11-01;2023-06-29;5;B084HCZRCG
wine glasses;2022-11-01;2023-06-29;6;B002LSHXJU
wine glasses;2022-11-01;2023-06-29;-1;B08HNGG1JG
wine glasses;2022-11-01;2023-06-29;7;B07ZQ3BFKN
wine glasses;2022-11-01;2023-06-29;8;B003MD39IM
wine glasses;2022-11-01;2023-06-29;9;B07K1PPVBW
wine glasses;2022-11-01;2023-06-29;10;B09T6V3Q9M
wine glasses;2022-11-01;2023-06-29;-1;B07Y8HD5WJ
wine glasses;2022-11-01;2023-06-29;-1;B07ZH4FXSS
wine glasses;2022-11-01;2023-06-29;-1;B07K1PPVBW
wine glasses;2022-11-01;2023-06-29;-1;B0BNQCQJ2S
wine glasses;2022-11-01;2023-06-29;11;B08HNGG1JG
wine glasses;2022-11-01;2023-06-29;12;B07GR17HVD
wine glasses;2022-11-01;2023-06-29;13;B08Q35VRTN
wine glasses;2022-11-01;2023-06-29;14;B08NJYPBQ3
wine glasses;2022-11-01;2023-06-29;-1;B0000DE7JL
wine glasses;2022-11-01;2023-06-29;-1;B07NTPMD9P
wine glasses;2022-11-01;2023-06-29;-1;B077G7NVV1
wine glasses;2022-11-01;2023-06-29;15;B09RWZC7F6
wine glasses;2022-11-01;2023-06-29;16;B0BSV3P19T
wine glasses;2022-11-01;2023-06-29;17;B07NT7K6PN
wine glasses;2022-11-01;2023-06-29;18;B0B9T6MT8Y
wine glasses;2022-11-01;2023-06-29;19;B001OYIQCA
wine glasses;2022-11-01;2023-06-29;20;B08GKNR1QL
wine glasses;2022-11-01;2023-06-29;21;B0B9T8K7DN
wine glasses;2022-11-01;2023-06-29;22;B09W9N1N13
wine glasses;2022-11-01;2023-06-29;23;B07K1P4N4C
wine glasses;2022-11-01;2023-06-29;24;B07K1JWCVR
wine glasses;2022-11-01;2023-06-29;25;B00APYXM4W
wine glasses;2022-11-01;2023-06-29;26;B07Y8HD5WJ
wine glasses;2022-11-01;2023-06-29;27;B01LYMU47C
wine glasses;2022-11-01;2023-06-29;28;B008H725KG
wine glasses;2022-11-01;2023-06-29;29;B09K7GC7FP
wine glasses;2022-11-01;2023-06-29;30;B07K1H7S7Y
wine glasses;2022-11-01;2023-06-29;31;B0735GBJK2
wine glasses;2022-11-01;2023-06-29;32;B0B2Q1FNRK
wine glasses;2022-11-01;2023-06-29;33;B0BPM2WDZF
wine glasses;2022-11-01;2023-06-29;34;B01LXJX17I
wine glasses;2022-11-01;2023-06-29;35;B0BR91JVXV
wine glasses;2022-11-01;2023-06-29;36;B076D96GX2
wine glasses;2022-11-01;2023-06-29;37;B0873SZ6NG
wine glasses;2022-11-01;2023-06-29;38;B09X3LNGCN
wine glasses;2022-11-01;2023-06-29;39;B0887XJZD6
wine glasses;2022-11-01;2023-06-29;40;B09B3KN1G3
wine glasses;2022-11-01;2023-06-29;41;B07NTRB8KH
wine glasses;2022-11-01;2023-06-29;42;B07NTG7FG2
wine glasses;2022-11-01;2023-06-29;43;B00SNCKLTW
wine glasses;2022-11-01;2023-06-29;44;B09F6ZGNCZ
wine glasses;2022-11-01;2023-06-29;45;B089YVNSTJ
wine glasses;2022-11-01;2023-06-29;46;B08HQQW412
wine glasses;2022-11-01;2023-06-29;47;B00TEGZXTE
wine glasses;2022-11-01;2023-06-29;48;B01B505N2I
winter coats;2022-11-01;2023-06-11;-1;B01LXW64EL
winter coats;2022-11-01;2023-06-11;-1;B01M100QIQ
winter coats;2022-11-01;2023-06-11;-1;B07XRDXVVW
winter coats;2022-11-01;2023-06-11;-1;B0BHL979LZ
winter coats;2022-11-01;2023-06-11;1;B0BHW1CLCW
winter coats;2022-11-01;2023-06-11;2;B09K3J1ZV1
winter coats;2022-11-01;2023-06-11;3;B087D591H9
winter coats;2022-11-01;2023-06-11;4;B07T1D3NBT
winter coats;2022-11-01;2023-06-11;5;B09QML9QLN
winter coats;2022-11-01;2023-06-11;6;B07WDNNSWD
winter coats;2022-11-01;2023-06-11;7;B09QMKNP1P
winter coats;2022-11-01;2023-06-11;8;B0987XTFXW
winter coats;2022-11-01;2023-06-11;-1;B09NJPB3XZ
winter coats;2022-11-01;2023-06-11;-1;B08V4VCVQK
winter coats;2022-11-01;2023-06-11;-1;B07WFXYNX1
winter coats;2022-11-01;2023-06-11;-1;B0BWN26F1X
winter coats;2022-11-01;2023-06-11;9;B08P8M52BR
winter coats;2022-11-01;2023-06-11;10;B09XRFPQNR
winter coats;2022-11-01;2023-06-11;11;B0BV2JT315
winter coats;2022-11-01;2023-06-11;12;B07Y5H2YNL
winter coats;2022-11-01;2023-06-11;-1;B0BZDJH5W5
winter coats;2022-11-01;2023-06-11;-1;B0BFRNBBDB
winter coats;2022-11-01;2023-06-11;-1;B075JDF9LK
winter coats;2022-11-01;2023-06-11;-1;B0BG3189GF
winter coats;2022-11-01;2023-06-11;13;B0BNJJNVBG
winter coats;2022-11-01;2023-06-11;14;B09TTRDLHP
winter coats;2022-11-01;2023-06-11;15;B09M9RK3BQ
winter coats;2022-11-01;2023-06-11;16;B09HKPW25K
winter coats;2022-11-01;2023-06-11;17;B0BLVBT8C3
winter coats;2022-11-01;2023-06-11;18;B073Y6HR37
winter coats;2022-11-01;2023-06-11;19;B07TPPLVYT
winter coats;2022-11-01;2023-06-11;20;B07JK2RT2L
winter coats;2022-11-01;2023-06-11;21;B09BN4H7XW
winter coats;2022-11-01;2023-06-11;22;B0BGPMSCY7
winter coats;2022-11-01;2023-06-11;23;B08XNC9KJ2
winter coats;2022-11-01;2023-06-11;24;B0B9RQMDJT
winter coats;2022-11-01;2023-06-11;25;B0C2CQKS64
winter coats;2022-11-01;2023-06-11;26;B09GYMKBSL
winter coats;2022-11-01;2023-06-11;27;B0BTPBN1QJ
winter coats;2022-11-01;2023-06-11;28;B08CZVFDRN
winter coats;2022-11-01;2023-06-11;29;B0BDLWD1PF
winter coats;2022-11-01;2023-06-11;30;B09RSM9CN5
winter coats;2022-11-01;2023-06-11;31;B09RN7CB2B
winter coats;2022-11-01;2023-06-11;32;B09PZ6FX4Z
winter coats;2022-11-01;2023-06-11;33;B09QMK2WTR
winter coats;2022-11-01;2023-06-11;34;B0BKZZVGNH
winter coats;2022-11-01;2023-06-11;35;B09N7CFN18
winter coats;2022-11-01;2023-06-11;36;B0BN658RWZ
winter coats;2022-11-01;2023-06-11;37;B09TWG71L8
winter coats;2022-11-01;2023-06-11;38;B09MLP9581
winter coats;2022-11-01;2023-06-11;39;B0BNQP4B8W
winter coats;2022-11-01;2023-06-11;40;B09ZHY25BT
winter coats;2022-11-01;2023-06-11;41;B005M1R5AU
winter coats;2022-11-01;2023-06-11;42;B09J7J9MVQ
winter coats;2022-11-01;2023-06-11;43;B00L10HLS2
winter coats;2022-11-01;2023-06-11;44;B0BLRSZ19Q
winter coats;2022-11-01;2023-06-11;45;B08B61Y71M
winter coats;2022-11-01;2023-06-11;46;B08CZY3XP1
winter coats;2022-11-01;2023-06-11;47;B00KLDWSDS
winter coats;2022-11-01;2023-06-11;48;B09XR6YV1Y
wireless earbuds;2022-11-01;2023-06-29;-1;B0B7838HH6
wireless earbuds;2022-11-01;2023-06-29;-1;B099DP3617
wireless earbuds;2022-11-01;2023-06-29;1;B07SJR6HL3
wireless earbuds;2022-11-01;2023-06-29;2;B099DP3617
wireless earbuds;2022-11-01;2023-06-29;3;B09HGGV5R5
wireless earbuds;2022-11-01;2023-06-29;4;B08KDZ2NZX
wireless earbuds;2022-11-01;2023-06-29;-1;B093SLWMS7
wireless earbuds;2022-11-01;2023-06-29;5;B0BTYBVR4S
wireless earbuds;2022-11-01;2023-06-29;6;B09DXVMH2T
wireless earbuds;2022-11-01;2023-06-29;7;B08LGRK6MT
wireless earbuds;2022-11-01;2023-06-29;8;B09HN594TL
wireless earbuds;2022-11-01;2023-06-29;9;B09HGR1DVC
wireless earbuds;2022-11-01;2023-06-29;-1;B0BXM3ZFKC
wireless earbuds;2022-11-01;2023-06-29;10;B0BVVH4Y49
wireless earbuds;2022-11-01;2023-06-29;11;B0B2WCXJJV
wireless earbuds;2022-11-01;2023-06-29;12;B0BXWBT5BV
wireless earbuds;2022-11-01;2023-06-29;13;B0C2KDYX4Q
wireless earbuds;2022-11-01;2023-06-29;-1;B0BXGHZRLH
wireless earbuds;2022-11-01;2023-06-29;14;B0BD4Z526Y
wireless earbuds;2022-11-01;2023-06-29;15;B08H8GNPLQ
wireless earbuds;2022-11-01;2023-06-29;16;B0BZYR57DW
wireless earbuds;2022-11-01;2023-06-29;-1;B0C4LR6LJD
wireless mouse;2022-11-01;2023-06-26;-1;B0787D6SGQ
wireless mouse;2022-11-01;2023-06-26;-1;B09JZTJ2VK
wireless mouse;2022-11-01;2023-06-26;1;B00552K0GM
wireless mouse;2022-11-01;2023-06-26;2;B089GLD94S
wireless mouse;2022-11-01;2023-06-26;3;B01K7GEG9W
wireless mouse;2022-11-01;2023-06-26;4;B08P36X7RQ
wireless mouse;2022-11-01;2023-06-26;-1;B09B836TTQ
wireless mouse;2022-11-01;2023-06-26;5;B07CGNDZR3
wireless mouse;2022-11-01;2023-06-26;6;B08BR6XLBT
wireless mouse;2022-11-01;2023-06-26;7;B06ZYJB4YZ
wireless mouse;2022-11-01;2023-06-26;8;B01K7GEAFC
wireless mouse;2022-11-01;2023-06-26;9;B07Y8QWZDW
wireless mouse;2022-11-01;2023-06-26;-1;B0BZY54XX6
wireless mouse;2022-11-01;2023-06-26;10;B07SSRDCBV
wireless mouse;2022-11-01;2023-06-26;11;B0875VN5VN
wireless mouse;2022-11-01;2023-06-26;12;B07W5JKHFZ
wireless mouse;2022-11-01;2023-06-26;13;B08R7RTBV8
wireless mouse;2022-11-01;2023-06-26;-1;B083JL8CLF
wireless mouse;2022-11-01;2023-06-26;14;B00FGI2QVC
wireless mouse;2022-11-01;2023-06-26;15;B08KWKDRFF
wireless mouse;2022-11-01;2023-06-26;16;B08BRGPGPZ
wireless mouse;2022-11-01;2023-06-26;-1;B08P6NDDGZ
yoga mat;2022-11-01;2023-06-29;-1;B07R7XJ3M6
yoga mat;2022-11-01;2023-06-29;-1;B00FY0GWGM
yoga mat;2022-11-01;2023-06-29;-1;B0B25GLPLL
yoga mat;2022-11-01;2023-06-29;-1;B0BM9VGQW7
yoga mat;2022-11-01;2023-06-29;1;B01N67BRCF
yoga mat;2022-11-01;2023-06-29;2;B00AZHEQKI
yoga mat;2022-11-01;2023-06-29;3;B07F8XW6WW
yoga mat;2022-11-01;2023-06-29;4;B07ML1VMPD
yoga mat;2022-11-01;2023-06-29;5;B09WDT47Y8
yoga mat;2022-11-01;2023-06-29;6;B01IZDFWY2
yoga mat;2022-11-01;2023-06-29;7;B098K2P2MF
yoga mat;2022-11-01;2023-06-29;8;B08KQFRM2L
yoga mat;2022-11-01;2023-06-29;-1;B074HBB26P
yoga mat;2022-11-01;2023-06-29;-1;B08PVRSFL3
yoga mat;2022-11-01;2023-06-29;-1;B09WR2Y91F
yoga mat;2022-11-01;2023-06-29;-1;B08M4B3Y9W
yoga mat;2022-11-01;2023-06-29;9;B07QN8DTQX
yoga mat;2022-11-01;2023-06-29;10;B07WVVK1GX
yoga mat;2022-11-01;2023-06-29;11;B06XNRP9KV
yoga mat;2022-11-01;2023-06-29;12;B09W2BKQJW
yoga mat;2022-11-01;2023-06-29;-1;B09GZN8HDC
yoga mat;2022-11-01;2023-06-29;-1;B01MA4YG8F
yoga mat;2022-11-01;2023-06-29;-1;B0089C3B3Y
yoga mat;2022-11-01;2023-06-29;-1;B07K1G2J96
yoga mat;2022-11-01;2023-06-29;13;B08698J1RW
yoga mat;2022-11-01;2023-06-29;14;B08JTMZQZY
yoga mat;2022-11-01;2023-06-29;15;B0C37SBN5S
yoga mat;2022-11-01;2023-06-29;16;B0BSMV5RHR
yoga mat;2022-11-01;2023-06-29;17;B019VCHMEE
yoga mat;2022-11-01;2023-06-29;18;B08CXZDYLL
yoga mat;2022-11-01;2023-06-29;19;B07BV49P37
yoga mat;2022-11-01;2023-06-29;20;B094JJR3MQ
yoga mat;2022-11-01;2023-06-29;21;B08PVRSFL3
yoga mat;2022-11-01;2023-06-29;22;B088M4R1CZ
yoga mat;2022-11-01;2023-06-29;23;B08H235RYT
yoga mat;2022-11-01;2023-06-29;24;B08D8ZBQL6
yoga mat;2022-11-01;2023-06-29;25;B0BW4FYYMW
yoga mat;2022-11-01;2023-06-29;26;B01CGLCGRA
yoga mat;2022-11-01;2023-06-29;27;B08373YJTB
yoga mat;2022-11-01;2023-06-29;28;B0BM9VGQW7
yoga mat;2022-11-01;2023-06-29;29;B008HYKXJE
yoga mat;2022-11-01;2023-06-29;30;B087BWBQND
yoga mat;2022-11-01;2023-06-29;31;B09KCCP7WC
yoga mat;2022-11-01;2023-06-29;32;B096KB8838
yoga mat;2022-11-01;2023-06-29;33;B09GZV1XFJ
yoga mat;2022-11-01;2023-06-29;34;B0BF4X9WCR
yoga mat;2022-11-01;2023-06-29;35;B00K1DSV8Y
yoga mat;2022-11-01;2023-06-29;36;B09X66N6GX
yoga mat;2022-11-01;2023-06-29;37;B0B11V8SLC
yoga mat;2022-11-01;2023-06-29;38;B08X792NHN
yoga mat;2022-11-01;2023-06-29;39;B09BVWMCCR
yoga mat;2022-11-01;2023-06-29;40;B09F6CVTLQ
yoga mat;2022-11-01;2023-06-29;41;B098FMKKC8
yoga mat;2022-11-01;2023-06-29;42;B086YYCRK1
